"","Study_ID","Site_ID","broad_outcome","detailed_outcome","is_subset","Highest_taxonomic_resolution","disturbance_type","comparison_type","disturbance_av","control_av","dist_var","control_var","var_type","dist_n","control_n","above_below","perc_during_dist","perc_annual_dist","time_after_dist_end","Functional_group_size","Country","exp_obs","before_after","controlled","blocked","paired","randomized","Validity","lat","lon","trophic_to_use","exoskeleton","study_year","geary_test","lnrr_laj","v_lnrr_laj","yi","vi","rr_diff","sei","e_n","inv_n_tilda","sqrt_inv_n_tilda","aridity"
"110","Lensing_2005a","Lensing_2005a_1","abundance",NA,TRUE,"Sminthuridae","drought","undisturbed vs disturbed",4.4,147,NA,26.8,"SE",5,5,NA,-100,-100,NA,NA,"USA","experimental",FALSE,TRUE,FALSE,FALSE,TRUE,"Low validity",37.719113,-84.338822,NA,"yes",2005,NA,-3.29460485651758,0.548486692245095,-3.50882804585452,NA,0.214223189336943,NA,10,0.4,0.632455532033676,0.9402
"111","Lensing_2005a","Lensing_2005a_1","abundance",NA,TRUE,"Hypogastruridae","drought","undisturbed vs disturbed",23,40.8,7,7.8,"SE",5,5,NA,-100,-100,NA,NA,"USA","experimental",FALSE,TRUE,FALSE,FALSE,TRUE,"Low validity",37.719113,-84.338822,NA,"yes",2005,"pass",-0.545148287312325,0.131654957355575,-0.573187865480966,0.129176042150431,0.028039578168641,0.359410687306917,10,0.4,0.632455532033676,0.9402
"112","Lensing_2005a","Lensing_2005a_1","abundance",NA,TRUE,"Tomoceridae","drought","undisturbed vs disturbed",9.6,30,4.8,5.8,"SE",5,5,NA,-100,-100,NA,NA,"USA","experimental",FALSE,TRUE,FALSE,FALSE,TRUE,"Low validity",37.719113,-84.338822,NA,"yes",2005,"pass",-1.03312317207725,0.303352052345679,-1.13943428318836,0.287377777777778,0.106311111111111,0.536076279812657,10,0.4,0.632455532033676,0.9402
"113","Lensing_2005a","Lensing_2005a_1","abundance",NA,TRUE,"Lycosidae","drought","undisturbed vs disturbed",9,8.6,1.6,0.9,"SE",5,5,NA,-100,-100,NA,NA,"USA","experimental",FALSE,TRUE,FALSE,FALSE,TRUE,"Low validity",37.719113,-84.338822,NA,"yes",2005,"pass",0.0557889102758373,0.0428365080173655,0.0454623740767574,0.0425568041450501,0.0103265361990799,0.206293005565022,10,0.4,0.632455532033676,0.9402
"114","Lensing_2005a","Lensing_2005a_1","abundance",NA,TRUE,"Gnaphosidae","drought","undisturbed vs disturbed",4.8,1,1.7,0.5,"SE",5,5,NA,-100,-100,NA,NA,"USA","experimental",FALSE,TRUE,FALSE,FALSE,TRUE,"Low validity",37.719113,-84.338822,NA,"yes",2005,"pass",1.50633293180273,0.394992451608917,1.56861591791385,0.375434027777778,0.0622829861111112,0.612726715410531,10,0.4,0.632455532033676,0.9402
"115","Lensing_2005a","Lensing_2005a_1","abundance",NA,TRUE,"Thomisidae","drought","undisturbed vs disturbed",2.4,1,0.8,0.8,"SE",5,5,NA,-100,-100,NA,NA,"USA","experimental",FALSE,TRUE,FALSE,FALSE,TRUE,"Low validity",37.719113,-84.338822,NA,"yes",2005,"fail",0.611024292909455,0.856597530864198,0.8754687373539,0.751111111111111,0.264444444444444,0.866666666666667,10,0.4,0.632455532033676,0.9402
"116","Lensing_2005a","Lensing_2005a_1","abundance",NA,TRUE,"Theridiidae","drought","undisturbed vs disturbed",0.8,1,0.4,0.5,"SE",5,5,NA,-100,-100,NA,NA,"USA","experimental",FALSE,TRUE,FALSE,FALSE,TRUE,"Low validity",37.719113,-84.338822,NA,"yes",2005,"pass",-0.22314355131421,0.53125,-0.22314355131421,0.5,5.55111512312578e-17,0.707106781186548,10,0.4,0.632455532033676,0.9402
"117","Homet_2021a","Homet_2021a_1","abundance",NA,TRUE,"Mesofauna","drought","undisturbed vs disturbed",8.53e-14,0.833333333,NA,NA,"SE",21,21,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,NA,"yes",2021,NA,-30.5171201633161,1.87453229437412,-29.9102803832191,NA,0.606839780097033,NA,42,0.0952380952380952,0.308606699924184,0.4913
"118","Homet_2021a","Homet_2021a_1","abundance",NA,TRUE,"Mesofauna","drought","undisturbed vs disturbed",0.473372781,0.946745562,NA,NA,"SE",21,21,NA,-30,-30,NA,NA,"Spain","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",36.568749,-5.53564,"decomposer","yes",2021,NA,-1.29998696065698,1.87453229437412,-0.693147180559945,NA,0.606839780097035,NA,42,0.0952380952380952,0.308606699924184,0.4913
"119","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Acrobeles","drought","undisturbed vs disturbed",3.42,5.06,0.99,0.64,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",-0.380426388302518,0.033466408398964,-0.39172593222486,0.0332642547222591,0.0112995439223424,0.18238490815377,6,0.666666666666667,0.816496580927726,0.4745
"120","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Acrobeloides","drought","undisturbed vs disturbed",0.8,1.31,0.08,0.42,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",-0.508635890632819,0.0378933495831717,-0.49317068852727,0.0375970708777655,0.0154652021055494,0.193899641252287,6,0.666666666666667,0.816496580927726,0.4745
"121","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Aphelenchoides","drought","undisturbed vs disturbed",0.35,0.55,0.15,0.3,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",-0.470959655704602,0.163794001491934,-0.451985123743057,0.160398043514927,0.0189745319615449,0.400497245327514,6,0.666666666666667,0.816496580927726,0.4745
"122","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Aphelenchus","drought","undisturbed vs disturbed",0.12,0.04,0.04,0.06,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"fail",0.742130807186628,0.928004972565158,1.09861228866811,0.787037037037037,0.356481481481482,0.887151079037295,6,0.666666666666667,0.816496580927726,0.4745
"123","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Aporcelaimellus","drought","undisturbed vs disturbed",0.27,0.6,0.06,0.27,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",-0.824027243542874,0.085167708201028,-0.798507696217772,0.0839609053497942,0.0255195473251028,0.289760082395409,6,0.666666666666667,0.816496580927726,0.4745
"124","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Cephalobus","drought","undisturbed vs disturbed",0.19,0.04,0.27,0.06,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"fail",1.51970971499946,1.67703125839274,1.55814461804655,1.42313019390582,0.0384349030470914,1.19295020596244,6,0.666666666666667,0.816496580927726,0.4745
"125","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Cervidellus","drought","undisturbed vs disturbed",2.4,2.83,0.66,0.3,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",-0.154076724015106,0.0291165389275162,-0.164807974301246,0.0289541660943867,0.0107312502861401,0.170159237464167,6,0.666666666666667,0.816496580927726,0.4745
"126","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Discolaimium","drought","undisturbed vs disturbed",0.16,0.11,0.14,0.19,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"fail",0.00505243704471647,1.5132342829125,0.374693449441411,1.24969869146006,0.369641012396694,1.11789923135319,6,0.666666666666667,0.816496580927726,0.4745
"127","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Ditylenchus","drought","undisturbed vs disturbed",0.09,0.15,0.08,0.15,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",-0.545805047634303,0.641827126623652,-0.510825623765991,0.596707818930041,0.0349794238683128,0.772468652393119,6,0.666666666666667,0.816496580927726,0.4745
"128","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Eudorylaimus","drought","undisturbed vs disturbed",0.72,0.41,0.47,0.46,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"fail",0.424318100344346,0.610689194119769,0.563094052311747,0.561631122041799,0.138775951967401,0.749420524166371,6,0.666666666666667,0.816496580927726,0.4745
"129","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Heterocephalobus","drought","undisturbed vs disturbed",0.23,0.51,0.26,0.54,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"fail",-0.770202161579246,0.879937408822347,-0.796331416795176,0.799663354722518,0.0261292552159303,0.894238980766617,6,0.666666666666667,0.816496580927726,0.4745
"130","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Leptonchus","drought","undisturbed vs disturbed",0.44,0.75,0.23,0.62,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",-0.60165414230553,0.33392017542973,-0.533298479618049,0.318873859810223,0.0683556626874808,0.564689170969502,6,0.666666666666667,0.816496580927726,0.4745
"131","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Microdorylaimus","drought","undisturbed vs disturbed",4.13,2.44,3.59,1.05,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",0.621348106905913,0.330403735632102,0.526279367667831,0.31359219495023,0.0950687392380821,0.559993031162201,6,0.666666666666667,0.816496580927726,0.4745
"132","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Microlaimus","drought","undisturbed vs disturbed",0.79,0.64,0.51,0.62,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",0.123612031122986,0.481035212035396,0.21056476910735,0.451745565697938,0.0869527379843641,0.672120201822515,6,0.666666666666667,0.816496580927726,0.4745
"133","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Monhystendae","drought","undisturbed vs disturbed",0.66,1.22,0.18,0.42,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",-0.621722363127806,0.0648427470446145,-0.614366302706831,0.0642988977014532,0.0073560604209747,0.253572273132244,6,0.666666666666667,0.816496580927726,0.4745
"134","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Plectus","drought","undisturbed vs disturbed",0.48,0.3,0.17,0.27,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",0.355909300542032,0.330473389684941,0.470003629245736,0.311811342592593,0.114094328703704,0.558400700745077,6,0.666666666666667,0.816496580927726,0.4745
"135","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Prismatolaimus","drought","undisturbed vs disturbed",0.28,0.2,0.17,0.16,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",0.291242644784478,0.351359774934634,0.336472236621213,0.336207482993197,0.0452295918367348,0.579834013311738,6,0.666666666666667,0.816496580927726,0.4745
"136","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Pungentus","drought","undisturbed vs disturbed",0.18,0.15,0.14,0.17,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"fail",0.0690705279873702,0.68578723433081,0.182321556793955,0.629794238683128,0.113251028806584,0.793595765288051,6,0.666666666666667,0.816496580927726,0.4745
"137","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Seinura","drought","undisturbed vs disturbed",0.14,0.15,0.25,0.13,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"fail",0.337284528361877,1.61141935031928,-0.0689928714869513,1.3132955404384,0.406277399848828,1.14599107345494,6,0.666666666666667,0.816496580927726,0.4745
"138","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Thonus","drought","undisturbed vs disturbed",0.12,0.12,0.04,0.13,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"fail",-0.177083333333333,0.466843760716735,0,0.428240740740741,0.177083333333333,0.654401054966097,6,0.666666666666667,0.816496580927726,0.4745
"139","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Tylenchorhynchidae","drought","undisturbed vs disturbed",0.67,0.88,0.55,0.23,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",-0.171717777043317,0.260136981732321,-0.27264419508724,0.247393469696663,0.100926418043924,0.497386640046416,6,0.666666666666667,0.816496580927726,0.4745
"140","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Wilsonema","drought","undisturbed vs disturbed",1.19,0.57,0.56,0.14,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",0.762926730771173,0.0953898697919937,0.736072225276979,0.0939265138097678,0.0268545054941934,0.306474328141474,6,0.666666666666667,0.816496580927726,0.4745
"141","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Acrobeles","drought","undisturbed vs disturbed",1.24,2.3,0.43,0.58,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",-0.608354300169579,0.061795355900925,-0.617797743318159,0.061281341243598,0.00944344314857903,0.247550684191335,6,0.666666666666667,0.816496580927726,0.4745
"142","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Acrobeloides","drought","undisturbed vs disturbed",0.45,0.96,0.32,0.53,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",-0.724205200797311,0.279842002801602,-0.757685701697516,0.270158339763374,0.0334805009002056,0.519767582447554,6,0.666666666666667,0.816496580927726,0.4745
"143","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Aphelenchoides","drought","undisturbed vs disturbed",0.37,0.5,0.16,0.26,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",-0.315005458014017,0.155468278996156,-0.301105092783922,0.152465936206477,0.013900365230095,0.390468867141129,6,0.666666666666667,0.816496580927726,0.4745
"144","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Aphelenchus","drought","undisturbed vs disturbed",0.16,0.03,0.08,0.05,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"fail",1.25268013727538,1.22533007544582,1.67397643357167,1.00925925925926,0.421296296296296,1.00461896222362,6,0.666666666666667,0.816496580927726,0.4745
"145","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Aporcelaimellus","drought","undisturbed vs disturbed",0.35,0.12,0.37,0.14,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"fail",1.02984806325092,0.912374703284354,1.07044141170141,0.826220710506425,0.0405933484504912,0.908966836857333,6,0.666666666666667,0.816496580927726,0.4745
"146","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Cephalobus","drought","undisturbed vs disturbed",0.21,0.09,0.09,0.09,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",0.711243438618496,0.423272710444722,0.847297860387204,0.394557823129252,0.136054421768707,0.628138378965377,6,0.666666666666667,0.816496580927726,0.4745
"147","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Cervidellus","drought","undisturbed vs disturbed",3.8,3.2,0.92,1.07,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",0.162984976563951,0.0572498785313011,0.171850256926659,0.0568071996912511,0.00886528036270764,0.238342609894352,6,0.666666666666667,0.816496580927726,0.4745
"148","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Discolaimium","drought","undisturbed vs disturbed",0.27,0.23,0.12,0.14,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",0.13151272794553,0.194244209184805,0.160342650075179,0.189347087057652,0.0288299221296492,0.435140307323571,6,0.666666666666667,0.816496580927726,0.4745
"149","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Ditylenchus","drought","undisturbed vs disturbed",0.05,0.19,0.09,0.17,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"fail",-0.92842673616909,1.65625374813814,-1.33500106673234,1.3468513388735,0.40657433056325,1.16053924486572,6,0.666666666666667,0.816496580927726,0.4745
"150","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Eudorylaimus","drought","undisturbed vs disturbed",0.35,0.36,0.12,0.4,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"fail",-0.214340357104431,0.493427866801958,-0.0281708769666963,0.450706307214244,0.186169480137734,0.671346637151214,6,0.666666666666667,0.816496580927726,0.4745
"151","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Heterocephalobus","drought","undisturbed vs disturbed",0.16,0.34,0.21,0.29,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"fail",-0.587913869129552,0.913855338846457,-0.75377180237638,0.816721633506344,0.165857933246828,0.903726525839727,6,0.666666666666667,0.816496580927726,0.4745
"152","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Leptonchus","drought","undisturbed vs disturbed",0.24,0.62,0.16,0.24,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",-0.899980466054914,0.204206787410113,-0.949080554697146,0.198096119011832,0.0491000886422321,0.445079901828685,6,0.666666666666667,0.816496580927726,0.4745
"153","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Microdorylaimus","drought","undisturbed vs disturbed",1.57,1.77,0.83,1.02,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",-0.128671348158424,0.209090646118435,-0.119903927225521,0.203857478348692,0.00876742093290286,0.451505789939279,6,0.666666666666667,0.816496580927726,0.4745
"154","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Microlaimus","drought","undisturbed vs disturbed",0.08,0.33,0.14,0.33,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"fail",-1.07331601978664,1.64246961805556,-1.41706601978664,1.35416666666667,0.34375,1.16368667031408,6,0.666666666666667,0.816496580927726,0.4745
"155","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Monhystendae","drought","undisturbed vs disturbed",0.76,0.66,0.54,0.58,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",0.0965085165140494,0.449351627634315,0.141078598259905,0.425705260444621,0.044570081745856,0.652460926373849,6,0.666666666666667,0.816496580927726,0.4745
"156","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Plectus","drought","undisturbed vs disturbed",0.97,0.4,0.22,0.13,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",0.876800709478191,0.0527384458885061,0.885831524389446,0.0523550368441563,0.00903081491125524,0.228812230538834,6,0.666666666666667,0.816496580927726,0.4745
"157","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Prismatolaimus","drought","undisturbed vs disturbed",0.16,0.03,0.12,0.05,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"fail",1.30476347060871,1.33654969350137,1.67397643357167,1.11342592592593,0.369212962962963,1.05518999517903,6,0.666666666666667,0.816496580927726,0.4745
"158","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Pungentus","drought","undisturbed vs disturbed",0.03,0.14,0.05,0.09,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"fail",-1.14635962900459,1.28275985007676,-1.54044504094715,1.06368102796674,0.394085411942555,1.03134913000727,6,0.666666666666667,0.816496580927726,0.4745
"159","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Seinura","drought","undisturbed vs disturbed",0.11,0.05,0.09,0.09,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"fail",0.360027608298154,1.6071884160918,0.78845736036427,1.30314049586777,0.428429752066116,1.14155179289762,6,0.666666666666667,0.816496580927726,0.4745
"160","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Thonus","drought","undisturbed vs disturbed",0.11,0.06,0.09,0.1,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"fail",0.254743088541237,1.37584904709317,0.606135803570316,1.14906642179369,0.351392715029079,1.07194515801588,6,0.666666666666667,0.816496580927726,0.4745
"161","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Tylenchorhynchidae","drought","undisturbed vs disturbed",0.6,0.44,0.27,0.31,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",0.261174212050396,0.240944866418695,0.310154928303839,0.232961432506887,0.0489807162534435,0.482660784098819,6,0.666666666666667,0.816496580927726,0.4745
"162","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Wilsonema","drought","undisturbed vs disturbed",1.43,1.02,0.42,0.27,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",0.340570847444043,0.0524539488522235,0.337871816975636,0.0521108637049789,0.00269903046840642,0.228278040347684,6,0.666666666666667,0.816496580927726,0.4745
"163","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Acrobeles","drought","undisturbed vs disturbed",2.59,4.42,0.85,3.35,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"pass",-0.612270974025583,0.236870447680054,-0.53448182037816,0.227382047052253,0.0777891536474231,0.476845936390627,6,0.666666666666667,0.816496580927726,0.4745
"164","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Acrobeloides","drought","undisturbed vs disturbed",0.3,1.38,0.38,1.15,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"fail",-1.37438963682838,0.851198936899863,-1.52605630349505,0.766296296296296,0.151666666666667,0.875383513836248,6,0.666666666666667,0.816496580927726,0.4745
"165","Bakonyi_2007a","Bakonyi_2007a_1","abundance",NA,TRUE,"Aphelenchoides","drought","undisturbed vs disturbed",0.05,0.16,0.09,0.14,"SD",3,3,NA,-100,-16.67,NA,NA,"Hungary","experimental",FALSE,TRUE,FALSE,NA,FALSE,"Low validity",46.8833333333333,19.3833333333333,NA,"yes",2007,"fail",-0.750754976472348,1.64309115668403,-1.16315080980568,1.33520833333333,0.412395833333333,1.15551215196264,6,0.666666666666667,0.816496580927726,0.4745
